Zipcode,State,City,Lat,Long
97272,OR,PORTLAND,45.52,-122.67
97313,OR,SALEM,45.03,-123.02
98151,WA,SEATTLE,47.6,-122.33
98184,WA,SEATTLE,47.6,-122.33
98450,WA,TACOMA,47.25,-122.44
98455,WA,TACOMA,47.25,-122.44
98460,WA,TACOMA,47.25,-122.44
98477,WA,TACOMA,47.25,-122.44
98667,WA,VANCOUVER,45.63,-122.66
705,PR,AIBONITO,18.14,-66.26
610,PR,ANASCO,18.28,-67.14
612,PR,ARECIBO,18.45,-66.73
601,PR,ADJUNTAS,18.16,-66.72
602,PR,AGUADA,18.38,-67.18
603,PR,AGUADILLA,18.43,-67.15
703,PR,AGUAS BUENAS,18.25,-66.1
704,PR,AGUIRRE,17.96,-66.22
7675,NJ,WESTWOOD,40.98,-74.03
7677,NJ,WOODCLIFF LAKE,41.02,-74.05
7885,NJ,WHARTON,40.89,-74.58
7981,NJ,WHIPPANY,40.82,-74.41
7999,NJ,WHIPPANY,40.82,-74.41
8889,NJ,WHITEHOUSE STATION,40.6,-74.76
7095,NJ,WOODBRIDGE,40.55,-74.28
7481,NJ,WYCKOFF,40.99,-74.16
10451,NY,BRONX,40.84,-73.87
10452,NY,BRONX,40.84,-73.87
10453,NY,BRONX,40.84,-73.87
10454,NY,BRONX,40.84,-73.87
10455,NY,BRONX,40.84,-73.87
10456,NY,BRONX,40.84,-73.87
10457,NY,BRONX,40.84,-73.87
10458,NY,BRONX,40.84,-73.87
10459,NY,BRONX,40.84,-73.87
10460,NY,BRONX,40.84,-73.87
10461,NY,BRONX,40.84,-73.87
10462,NY,BRONX,40.84,-73.87
10463,NY,BRONX,40.84,-73.87
10464,NY,BRONX,40.84,-73.87
10465,NY,BRONX,40.84,-73.87
10466,NY,BRONX,40.84,-73.87
10467,NY,BRONX,40.84,-73.87
10468,NY,BRONX,40.84,-73.87
10469,NY,BRONX,40.84,-73.87
10470,NY,BRONX,40.84,-73.87
10471,NY,BRONX,40.84,-73.87
10472,NY,BRONX,40.84,-73.87
10473,NY,BRONX,40.84,-73.87
10474,NY,BRONX,40.84,-73.87
10475,NY,BRONX,40.84,-73.87
10001,NY,NEW YORK,40.71,-73.99
10002,NY,NEW YORK,40.71,-73.99
10003,NY,NEW YORK,40.71,-73.99
10004,NY,NEW YORK,40.71,-73.99
10005,NY,NEW YORK,40.71,-73.99
10006,NY,NEW YORK,40.71,-73.99
10007,NY,NEW YORK,40.71,-73.99
10009,NY,NEW YORK,40.71,-73.99
10010,NY,NEW YORK,40.71,-73.99
10011,NY,NEW YORK,40.71,-73.99
10012,NY,NEW YORK,40.71,-73.99
10013,NY,NEW YORK,40.71,-73.99
10014,NY,NEW YORK,40.71,-73.99
10016,NY,NEW YORK,40.71,-73.99
10017,NY,NEW YORK,40.71,-73.99
10018,NY,NEW YORK,40.71,-73.99
10019,NY,NEW YORK,40.71,-73.99
10020,NY,NEW YORK,40.71,-73.99
10021,NY,NEW YORK,40.77,-73.95
10022,NY,NEW YORK,40.71,-73.99
10023,NY,NEW YORK,40.71,-73.99
10024,NY,NEW YORK,40.71,-73.99
10025,NY,NEW YORK,40.71,-73.99
10026,NY,NEW YORK,40.71,-73.99
10027,NY,NEW YORK,40.71,-73.99
10028,NY,NEW YORK,40.71,-73.99
10029,NY,NEW YORK,40.71,-73.99
10030,NY,NEW YORK,40.71,-73.99
10031,NY,NEW YORK,40.71,-73.99
10032,NY,NEW YORK,40.71,-73.99
10033,NY,NEW YORK,40.71,-73.99
10034,NY,NEW YORK,40.71,-73.99
714,PR,ARROYO,17.97,-66.06
616,PR,BAJADERO,18.4,-66.66
617,PR,BARCELONETA,18.45,-66.53
794,PR,BARRANQUITAS,18.18,-66.3
622,PR,BOQUERON,17.99,-67.15
623,PR,CABO ROJO,18.08,-67.14
627,PR,CAMUY,18.48,-66.84
729,PR,CANOVANAS,18.37,-65.9
979,PR,CAROLINA,18.4,-65.98
982,PR,CAROLINA,18.4,-65.98
983,PR,CAROLINA,18.4,-65.98
985,PR,CAROLINA,18.4,-65.98
987,PR,CAROLINA,18.4,-65.98
736,PR,CAYEY,18.11,-66.16
739,PR,CIDRA,18.17,-66.15
769,PR,COAMO,18.08,-66.36
782,PR,COMERIO,18.22,-66.22
783,PR,COROZAL,18.34,-66.31
10200,NY,NEW YORK,40.77,73.95
659,PR,HATILLO,18.48,-66.82
660,PR,HORMIGUEROS,18.14,-67.12
791,PR,HUMACAO,18.15,-65.81
662,PR,ISABELA,18.5,-67.02
664,PR,JAYUYA,18.22,-66.59
795,PR,JUANA DIAZ,18.05,-66.5
777,PR,JUNCOS,18.22,-65.91
728,PR,PONCE,17.98,-66.6
725,PR,CAGUAS,18.23,-66.03
727,PR,CAGUAS,18.23,-66.03
735,PR,CEIBA,18.26,-65.64
638,PR,CIALES,18.33,-66.47
780,PR,COTO LAUREL,18.09,-66.57
646,PR,DORADO,18.47,-66.27
647,PR,ENSENADA,17.96,-66.94
738,PR,FAJARDO,18.33,-65.65
650,PR,FLORIDA,18.36,-66.56
652,PR,GARROCHALES,18.45,-66.6
653,PR,GUANICA,17.97,-66.93
784,PR,GUAYAMA,17.97,-66.11
656,PR,GUAYANILLA,18.02,-66.79
965,PR,GUAYNABO,18.38,-66.11
966,PR,GUAYNABO,18.38,-66.11
968,PR,GUAYNABO,18.38,-66.11
969,PR,GUAYNABO,18.38,-66.11
971,PR,GUAYNABO,18.38,-66.11
778,PR,GURABO,18.25,-65.97
667,PR,LAJAS,18.04,-67.06
669,PR,LARES,18.29,-66.88
670,PR,LAS MARIAS,18.27,-67.06
771,PR,LAS PIEDRAS,18.18,-65.86
934,PR,FORT BUCHANAN,18.41,-66.11
772,PR,LOIZA,18.43,-65.88
773,PR,LUQUILLO,18.37,-65.71
674,PR,MANATI,18.43,-66.48
606,PR,MARICAO,18.18,-66.98
707,PR,MAUNABO,18,-65.9
680,PR,MAYAGUEZ,18.2,-67.14
682,PR,MAYAGUEZ,18.2,-67.14
715,PR,MERCEDITA,18,-66.56
676,PR,MOCA,18.39,-67.11
687,PR,MOROVIS,18.32,-66.4
718,PR,NAGUABO,18.21,-65.73
719,PR,NARANJITO,18.3,-66.24
720,PR,OROCOVIS,18.22,-66.39
723,PR,PATILLAS,18,-66.01
624,PR,PENUELAS,18.06,-66.72
716,PR,PONCE,17.98,-66.6
717,PR,PONCE,17.98,-66.6
730,PR,PONCE,17.98,-66.6
731,PR,PONCE,17.98,-66.6
740,PR,PUERTO REAL,18.33,-65.63
741,PR,PUNTA SANTIAGO,18.15,-65.76
678,PR,QUEBRADILLAS,18.47,-66.93
677,PR,RINCON,18.34,-67.25
745,PR,RIO GRANDE,18.38,-65.83
637,PR,SABANA GRANDE,18.08,-66.96
688,PR,SABANA HOYOS,18.38,-66.62
952,PR,SABANA SECA,18.42,-66.19
751,PR,SALINAS,17.97,-66.29
690,PR,SAN ANTONIO,18.49,-67.09
683,PR,SAN GERMAN,18.08,-67.04
901,PR,SAN JUAN,18.4,-66.06
907,PR,SAN JUAN,18.4,-66.06
909,PR,SAN JUAN,18.44,-66.06
911,PR,SAN JUAN,18.4,-66.06
912,PR,SAN JUAN,18.4,-66.06
913,PR,SAN JUAN,18.4,-66.06
915,PR,SAN JUAN,18.4,-66.06
917,PR,SAN JUAN,18.4,-66.06
918,PR,SAN JUAN,18.4,-66.06
920,PR,SAN JUAN,18.4,-66.06
921,PR,SAN JUAN,18.4,-66.06
923,PR,SAN JUAN,18.4,-66.06
924,PR,SAN JUAN,18.4,-66.06
925,PR,SAN JUAN,18.4,-66.06
926,PR,SAN JUAN,18.4,-66.06
927,PR,SAN JUAN,18.4,-66.06
956,PR,BAYAMON,18.28,-66.13
957,PR,BAYAMON,18.28,-66.13
959,PR,BAYAMON,18.28,-66.13
802,VI,ST THOMAS,18.35,-64.93
820,VI,CHRISTIANSTED,17.74,-64.7
830,VI,ST JOHN,18.33,-64.79
840,VI,FREDERIKSTED,17.71,-64.88
850,VI,KINGSHILL,17.76,-64.82
2478,MA,BELMONT,42.39,-71.18
2445,MA,BROOKLINE,42.32,-71.14
2446,MA,BROOKLINE,42.32,-71.14
2420,MA,LEXINGTON,42.44,-71.23
2421,MA,LEXINGTON,42.44,-71.23
2492,MA,NEEDHAM,42.28,-71.24
2494,MA,NEEDHAM HEIGHTS,42.28,-71.24
2458,MA,NEWTON,42.33,-71.2
2459,MA,NEWTON CENTER,42.31,-71.19
2460,MA,NEWTONVILLE,42.35,-71.2
2461,MA,NEWTON HIGHLANDS,42.31,-71.2
2462,MA,NEWTON LOWER FALLS,42.33,-71.25
2464,MA,NEWTON UPPER FALLS,42.31,-71.22
2465,MA,WEST NEWTON,42.35,-71.22
2466,MA,AUBURNDALE,42.34,-71.24
961,PR,BAYAMON,18.41,-66.15
962,PR,CATANO,18.43,-66.11
976,PR,TRUJILLO ALTO,18.36,-66.01
754,PR,SAN LORENZO,18.19,-65.96
685,PR,SAN SEBASTIAN,18.33,-66.99
757,PR,SANTA ISABEL,17.97,-66.4
953,PR,TOA ALTA,18.39,-66.25
949,PR,TOA BAJA,18.44,-66.25
641,PR,UTUADO,18.27,-66.7
692,PR,VEGA ALTA,18.41,-66.32
693,PR,VEGA BAJA,18.44,-66.39
765,PR,VIEQUES,18.42,-65.83
766,PR,VILLALBA,18.13,-66.48
767,PR,YABUCOA,18.04,-65.87
698,PR,YAUCO,18.03,-66.86
2467,MA,CHESTNUT HILL,42.31,-71.16
2468,MA,WABAN,42.32,-71.23
2451,MA,WALTHAM,42.38,-71.24
2452,MA,WALTHAM,42.38,-71.24
2453,MA,WALTHAM,42.38,-71.24
2472,MA,WATERTOWN,42.36,-71.17
2481,MA,WELLESLEY HILLS,42.31,-71.27
2482,MA,WELLESLEY,42.3,-71.28
2493,MA,WESTON,42.36,-71.26
2184,MA,BRAINTREE,42.2,-71
2186,MA,MILTON,42.24,-71.08
2169,MA,QUINCY,42.26,-71
2170,MA,QUINCY,42.26,-71
2171,MA,QUINCY,42.26,-71
2188,MA,WEYMOUTH,42.2,-70.94
2189,MA,EAST WEYMOUTH,42.2,-70.94
2190,MA,SOUTH WEYMOUTH,42.2,-70.94
2191,MA,NORTH WEYMOUTH,42.2,-70.94
1718,MA,VILLAGE OF NAGOG WOODS,42.51,-71.41
1719,MA,BOXBOROUGH,42.5,-71.5
1720,MA,ACTON,42.48,-71.46
2474,MA,ARLINGTON,42.41,-71.16
2476,MA,ARLINGTON,42.41,-71.16
2150,MA,CHELSEA,42.39,-71.03
2149,MA,EVERETT,42.4,-71.05
2152,MA,WINTHROP,42.37,-70.98
2151,MA,REVERE,42.41,-70.99
2148,MA,MALDEN,42.43,-71.05
2176,MA,MELROSE,42.45,-71.05
2155,MA,MEDFORD,42.42,-71.1
2143,MA,SOMERVILLE,42.39,-71.1
2144,MA,SOMERVILLE,42.39,-71.1
2145,MA,SOMERVILLE,42.39,-71.1
2180,MA,STONEHAM,42.47,-71.09
1913,MA,AMESBURY,42.85,-70.92
1810,MA,ANDOVER,42.65,-71.14
2054,MA,MILLIS,42.16,-71.35
1529,MA,MILLVILLE,42.03,-71.58
2554,MA,NANTUCKET,41.27,-70.1
1760,MA,NATICK,42.28,-71.35
1531,MA,NEW BRAINTREE,42.31,-72.13
1950,MA,NEWBURYPORT,42.81,-70.88
1951,MA,NEWBURY,42.8,-71
1952,MA,SALISBURY,42.83,-70.84
2056,MA,NORFOLK,42.11,-71.31
2351,MA,ABINGTON,42.11,-70.95
1862,MA,NORTH BILLERICA,42.57,-71.29
1532,MA,NORTHBOROUGH,42.31,-71.64
1534,MA,NORTHBRIDGE,42.15,-71.65
1535,MA,NORTH BROOKFIELD,42.27,-72.08
2650,MA,NORTH CHATHAM,41.7,-69.95
1863,MA,NORTH CHELMSFORD,42.63,-71.39
2356,MA,NORTH EASTON,42.05,-71.1
2556,MA,NORTH FALMOUTH,41.64,-70.63
1536,MA,NORTH GRAFTON,42.23,-71.69
1537,MA,NORTH OXFORD,42.16,-71.88
1864,MA,NORTH READING,42.56,-71.06
1430,MA,ASHBURNHAM,42.63,-71.9
1431,MA,ASHBY,42.68,-71.81
1721,MA,ASHLAND,42.25,-71.46
1501,MA,AUBURN,42.2,-71.83
2322,MA,AVON,42.11,-71.03
1432,MA,AYER,42.56,-71.58
1434,MA,DEVENS,42.53,-71.61
1436,MA,BALDWINVILLE,42.6,-72.07
2630,MA,BARNSTABLE,41.7,-70.3
1730,MA,BEDFORD,42.48,-71.26
1731,MA,HANSCOM AFB,42.46,-71.28
2019,MA,BELLINGHAM,42.09,-71.47
1503,MA,BERLIN,42.38,-71.63
1915,MA,BEVERLY,42.55,-70.84
1821,MA,BILLERICA,42.55,-71.26
1504,MA,BLACKSTONE,42.01,-71.5
1740,MA,BOLTON,42.43,-71.6
2108,MA,BOSTON,42.35,-71.06
2109,MA,BOSTON,42.35,-71.06
2110,MA,BOSTON,42.35,-71.06
2111,MA,BOSTON,42.35,-71.06
2113,MA,BOSTON,42.35,-71.06
2114,MA,BOSTON,42.35,-71.06
2115,MA,BOSTON,42.35,-71.06
2116,MA,BOSTON,42.35,-71.06
2118,MA,BOSTON,42.35,-71.06
2119,MA,ROXBURY,42.35,-71.06
2120,MA,ROXBURY CROSSING,42.35,-71.06
2121,MA,DORCHESTER,42.35,-71.06
2122,MA,DORCHESTER,42.35,-71.06
2124,MA,DORCHESTER CENTER,42.35,-71.06
2125,MA,DORCHESTER,42.35,-71.06
2126,MA,MATTAPAN,42.26,-71.1
2127,MA,BOSTON,42.35,-71.06
2128,MA,BOSTON,42.35,-71.06
2129,MA,CHARLESTOWN,42.38,-71.06
2130,MA,JAMAICA PLAIN,42.3,-71.11
2131,MA,ROSLINDALE,42.28,-71.13
2132,MA,WEST ROXBURY,42.28,-71.16
2133,MA,BOSTON,42.35,-71.06
2134,MA,ALLSTON,42.35,-71.13
2135,MA,BRIGHTON,42.35,-71.15
2136,MA,HYDE PARK,42.26,-71.11
2163,MA,BOSTON,42.35,-71.06
2199,MA,BOSTON,42.35,-71.06
2203,MA,BOSTON,42.35,-71.06
2210,MA,BOSTON,42.35,-71.06
2215,MA,BOSTON,42.35,-71.06
2222,MA,BOSTON,42.35,-71.06
2283,MA,BOSTON,42.35,-71.06
2284,MA,BOSTON,42.35,-71.06
1921,MA,BOXFORD,42.67,-70.98
1505,MA,BOYLSTON,42.35,-71.73
2631,MA,BREWSTER,41.76,-70.08
2324,MA,BRIDGEWATER,41.98,-70.97
2301,MA,BROCKTON,42.08,-71.02
2302,MA,BROCKTON,42.08,-71.02
1506,MA,BROOKFIELD,42.21,-72.1
1803,MA,BURLINGTON,42.5,-71.2
2532,MA,BUZZARDS BAY,41.75,-70.61
2542,MA,BUZZARDS BAY,41.75,-70.61
1922,MA,BYFIELD,42.75,-70.93
2138,MA,CAMBRIDGE,42.37,-71.11
2139,MA,CAMBRIDGE,42.37,-71.11
2140,MA,CAMBRIDGE,42.37,-71.11
2141,MA,CAMBRIDGE,42.37,-71.11
2142,MA,CAMBRIDGE,42.37,-71.11
2021,MA,CANTON,42.15,-71.13
1741,MA,CARLISLE,42.53,-71.35
2330,MA,CARVER,41.88,-70.76
2632,MA,CENTERVILLE,41.66,-70.34
1507,MA,CHARLTON,42.13,-71.96
2633,MA,CHATHAM,41.67,-69.96
1824,MA,CHELMSFORD,42.59,-71.36
2535,MA,CHILMARK,41.34,-70.74
1510,MA,CLINTON,42.41,-71.68
2025,MA,COHASSET,42.23,-70.8
1742,MA,CONCORD,42.45,-71.35
2635,MA,COTUIT,41.62,-70.44
2061,MA,NORWELL,42.16,-70.78
2062,MA,NORWOOD,42.18,-71.19
2557,MA,OAK BLUFFS,41.45,-70.56
2653,MA,ORLEANS,41.79,-70
2655,MA,OSTERVILLE,41.62,-70.38
1540,MA,OXFORD,42.11,-71.87
1960,MA,PEABODY,42.53,-70.97
2359,MA,PEMBROKE,42.06,-70.8
1463,MA,PEPPERELL,42.66,-71.58
2360,MA,PLYMOUTH,41.95,-70.66
2367,MA,PLYMPTON,41.95,-70.81
2559,MA,POCASSET,41.69,-70.63
1541,MA,PRINCETON,42.45,-71.86
2657,MA,PROVINCETOWN,42.06,-70.2
2368,MA,RANDOLPH,42.17,-71.05
1867,MA,READING,42.53,-71.1
1542,MA,ROCHDALE,42.2,-71.9
2370,MA,ROCKLAND,42.13,-70.91
1966,MA,ROCKPORT,42.64,-70.61
1969,MA,ROWLEY,42.71,-70.87
1543,MA,RUTLAND,42.36,-71.95
2562,MA,SAGAMORE BEACH,41.79,-70.53
1970,MA,SALEM,42.51,-70.9
2563,MA,SANDWICH,41.75,-70.49
2066,MA,SCITUATE,42.18,-70.73
2067,MA,SHARON,42.11,-71.18
1770,MA,SHERBORN,42.23,-71.36
1464,MA,SHIRLEY,42.54,-71.65
1545,MA,SHREWSBURY,42.3,-71.71
1745,MA,FAYVILLE,42.29,-71.5
1772,MA,SOUTHBOROUGH,42.3,-71.51
1550,MA,SOUTHBRIDGE,42.08,-72.03
2659,MA,SOUTH CHATHAM,41.68,-70.02
2660,MA,SOUTH DENNIS,41.7,-70.15
2375,MA,SOUTH EASTON,42.03,-71.1
1560,MA,SOUTH GRAFTON,42.17,-71.68
1982,MA,SOUTH HAMILTON,42.62,-70.86
2071,MA,SOUTH WALPOLE,42.09,-71.27
2664,MA,SOUTH YARMOUTH,41.67,-70.2
2673,MA,WEST YARMOUTH,41.65,-70.24
1562,MA,SPENCER,42.24,-71.99
1564,MA,STERLING,42.43,-71.75
2072,MA,STOUGHTON,42.11,-71.1
1775,MA,STOW,42.43,-71.5
1518,MA,FISKDALE,42.12,-72.11
1566,MA,STURBRIDGE,42.09,-72.06
1776,MA,SUDBURY,42.36,-71.4
1590,MA,SUTTON,42.15,-71.76
1468,MA,TEMPLETON,42.55,-72.06
1876,MA,TEWKSBURY,42.61,-71.23
1983,MA,TOPSFIELD,42.63,-70.95
1469,MA,TOWNSEND,42.66,-71.7
1474,MA,WEST TOWNSEND,42.66,-71.74
1879,MA,TYNGSBORO,42.68,-71.41
1569,MA,UXBRIDGE,42.08,-71.6
2568,MA,VINEYARD HAVEN,41.45,-70.6
1880,MA,WAKEFIELD,42.5,-71.06
2081,MA,WALPOLE,42.13,-71.24
2571,MA,WAREHAM,41.76,-70.71
1778,MA,WAYLAND,42.36,-71.36
1570,MA,WEBSTER,42.04,-71.87
1571,MA,DUDLEY,42.05,-71.93
2667,MA,WELLFLEET,41.93,-70.03
1923,MA,DANVERS,42.57,-70.95
2026,MA,DEDHAM,42.24,-71.17
2638,MA,DENNIS,41.73,-70.2
2639,MA,DENNIS PORT,41.66,-70.13
2030,MA,DOVER,42.24,-71.27
1826,MA,DRACUT,42.66,-71.3
1827,MA,DUNSTABLE,42.66,-71.48
2332,MA,DUXBURY,42.04,-70.67
2333,MA,EAST BRIDGEWATER,42.03,-70.95
1515,MA,EAST BROOKFIELD,42.22,-72.04
1516,MA,DOUGLAS,42.05,-71.73
2536,MA,EAST FALMOUTH,41.56,-70.55
2642,MA,EASTHAM,41.83,-69.96
2537,MA,EAST SANDWICH,41.73,-70.43
2032,MA,EAST WALPOLE,42.15,-71.21
2538,MA,EAST WAREHAM,41.77,-70.64
2539,MA,EDGARTOWN,41.38,-70.53
1929,MA,ESSEX,42.63,-70.77
2540,MA,FALMOUTH,41.56,-70.62
2543,MA,WOODS HOLE,41.52,-70.66
1521,MA,HOLLAND,42.05,-72.15
1420,MA,FITCHBURG,42.58,-71.81
2644,MA,FORESTDALE,41.68,-70.5
2035,MA,FOXBORO,42.06,-71.24
1701,MA,FRAMINGHAM,42.3,-71.43
1702,MA,FRAMINGHAM,42.3,-71.43
2038,MA,FRANKLIN,42.08,-71.38
1440,MA,GARDNER,42.58,-71.98
1930,MA,GLOUCESTER,42.62,-70.66
1519,MA,GRAFTON,42.2,-71.68
1450,MA,GROTON,42.6,-71.57
2338,MA,HALIFAX,41.98,-70.86
2339,MA,HANOVER,42.11,-70.81
2341,MA,HANSON,42.06,-70.85
1451,MA,HARVARD,42.5,-71.58
2645,MA,HARWICH,41.69,-70.07
2646,MA,HARWICH PORT,41.66,-70.06
1830,MA,HAVERHILL,42.78,-71.08
1832,MA,HAVERHILL,42.78,-71.08
1833,MA,GEORGETOWN,42.73,-70.98
1834,MA,GROVELAND,42.75,-71.03
1835,MA,HAVERHILL,42.78,-71.08
2043,MA,HINGHAM,42.23,-70.88
2343,MA,HOLBROOK,42.14,-71
1520,MA,HOLDEN,42.35,-71.85
1746,MA,HOLLISTON,42.2,-71.43
1747,MA,HOPEDALE,42.12,-71.54
1748,MA,HOPKINTON,42.22,-71.52
1452,MA,HUBBARDSTON,42.48,-72.01
1749,MA,HUDSON,42.39,-71.56
2045,MA,HULL,42.3,-70.9
2601,MA,HYANNIS,41.65,-70.29
1938,MA,IPSWICH,42.67,-70.83
1522,MA,JEFFERSON,42.38,-71.87
1523,MA,LANCASTER,42.45,-71.66
1840,MA,LAWRENCE,42.7,-71.16
1841,MA,LAWRENCE,42.7,-71.16
1843,MA,LAWRENCE,42.7,-71.16
1844,MA,METHUEN,42.71,-71.18
1845,MA,NORTH ANDOVER,42.7,-71.11
1524,MA,LEICESTER,42.25,-71.9
1453,MA,LEOMINSTER,42.51,-71.77
1773,MA,LINCOLN,42.41,-71.3
1460,MA,LITTLETON,42.53,-71.47
1850,MA,LOWELL,42.63,-71.32
1851,MA,LOWELL,42.63,-71.32
1852,MA,LOWELL,42.63,-71.32
1854,MA,LOWELL,42.63,-71.32
1462,MA,LUNENBURG,42.59,-71.72
1901,MA,LYNN,42.47,-70.96
1902,MA,LYNN,42.47,-70.96
1904,MA,LYNN,42.47,-70.96
1905,MA,LYNN,42.47,-70.96
1906,MA,SAUGUS,42.46,-71.01
1907,MA,SWAMPSCOTT,42.46,-70.89
1908,MA,NAHANT,42.42,-70.92
1940,MA,LYNNFIELD,42.53,-71.04
1944,MA,MANCHESTER,42.56,-70.76
2048,MA,MANSFIELD,42.02,-71.21
1945,MA,MARBLEHEAD,42.5,-70.85
1752,MA,MARLBOROUGH,42.34,-71.54
2050,MA,MARSHFIELD,42.09,-70.7
2648,MA,MARSTONS MILLS,41.67,-70.4
2649,MA,MASHPEE,41.65,-70.48
1754,MA,MAYNARD,42.42,-71.45
2052,MA,MEDFIELD,42.18,-71.3
2053,MA,MEDWAY,42.13,-71.4
1756,MA,MENDON,42.1,-71.55
1860,MA,MERRIMAC,42.83,-71
2346,MA,MIDDLEBORO,41.86,-70.9
1949,MA,MIDDLETON,42.6,-71.01
1757,MA,MILFORD,42.14,-71.51
1527,MA,MILLBURY,42.19,-71.76
1984,MA,WENHAM,42.6,-70.88
2668,MA,WEST BARNSTABLE,41.7,-70.37
1581,MA,WESTBOROUGH,42.26,-71.61
1583,MA,WEST BOYLSTON,42.36,-71.78
2379,MA,WEST BRIDGEWATER,42.01,-71
1585,MA,WEST BROOKFIELD,42.23,-72.14
2670,MA,WEST DENNIS,41.66,-70.16
1886,MA,WESTFORD,42.58,-71.43
2671,MA,WEST HARWICH,41.67,-70.11
1473,MA,WESTMINSTER,42.55,-71.9
1985,MA,WEST NEWBURY,42.8,-71
1568,MA,UPTON,42.17,-71.61
2576,MA,WEST WAREHAM,41.78,-70.75
2090,MA,WESTWOOD,42.21,-71.21
1588,MA,WHITINSVILLE,42.11,-71.67
2382,MA,WHITMAN,42.08,-70.93
1887,MA,WILMINGTON,42.55,-71.16
1475,MA,WINCHENDON,42.68,-72.04
1890,MA,WINCHESTER,42.45,-71.14
1801,MA,WOBURN,42.48,-71.15
1602,MA,WORCESTER,42.26,-71.8
1603,MA,WORCESTER,42.26,-71.8
1604,MA,WORCESTER,42.26,-71.8
1605,MA,WORCESTER,42.26,-71.8
1606,MA,WORCESTER,42.26,-71.8
1607,MA,WORCESTER,42.26,-71.8
1608,MA,WORCESTER,42.26,-71.8
1609,MA,WORCESTER,42.26,-71.8
1610,MA,WORCESTER,42.26,-71.8
1611,MA,CHERRY VALLEY,42.23,-71.87
1612,MA,PAXTON,42.31,-71.93
1655,MA,WORCESTER,42.26,-71.8
2093,MA,WRENTHAM,42.06,-71.33
2675,MA,YARMOUTH PORT,41.7,-70.22
2364,MA,KINGSTON,41.99,-70.71
2347,MA,LAKEVILLE,41.85,-70.95
4406,ME,ABBOT,45.18,-69.45
4001,ME,ACTON,43.53,-70.91
4606,ME,ADDISON,45.08,-67.46
4910,ME,ALBION,44.53,-69.44
4002,ME,ALFRED,43.47,-70.71
4535,ME,ALNA,44.1,-69.6
4216,ME,ANDOVER,44.63,-70.75
4911,ME,ANSON,44.79,-69.88
4732,ME,ASHLAND,46.63,-68.4
4912,ME,ATHENS,44.92,-69.67
4210,ME,AUBURN,44.08,-70.24
4330,ME,AUGUSTA,44.33,-69.72
4408,ME,AURORA,44.85,-68.32
4003,ME,BAILEY ISLAND,43.73,-69.99
4401,ME,BANGOR,44.83,-68.78
4609,ME,BAR HARBOR,44.38,-68.21
4653,ME,BASS HARBOR,44.15,-68.43
4530,ME,BATH,43.93,-69.83
4915,ME,BELFAST,44.42,-69.02
4917,ME,BELGRADE,44.44,-69.83
4918,ME,BELGRADE LAKES,44.51,-69.84
4733,ME,BENEDICTA,45.8,-68.41
4612,ME,BERNARD,44.24,-68.35
3901,ME,BERWICK,43.26,-70.86
4217,ME,BETHEL,44.4,-70.79
4005,ME,BIDDEFORD,43.46,-70.44
4920,ME,BINGHAM,45.05,-69.87
4613,ME,BIRCH HARBOR,44.38,-68.04
4614,ME,BLUE HILL,44.41,-68.58
4537,ME,BOOTHBAY,43.87,-69.63
4549,ME,ISLE OF SPRINGS,43.89,-69.62
4538,ME,BOOTHBAY HARBOR,43.85,-69.62
4008,ME,BOWDOINHAM,44.01,-69.89
4410,ME,BRADFORD,45.06,-68.93
4411,ME,BRADLEY,44.92,-68.62
4412,ME,BREWER,44.77,-68.73
4735,ME,BRIDGEWATER,46.42,-67.84
4009,ME,BRIDGTON,44.06,-70.72
4539,ME,BRISTOL,43.95,-69.5
4616,ME,BROOKLIN,44.26,-68.56
4921,ME,BROOKS,44.55,-69.12
4617,ME,BROOKSVILLE,44.34,-68.68
4642,ME,HARBORSIDE,44.33,-68.79
4413,ME,BROOKTON,45.52,-67.76
4010,ME,BROWNFIELD,43.93,-70.9
4414,ME,BROWNVILLE,45.3,-69.03
4011,ME,BRUNSWICK,43.91,-69.96
4219,ME,BRYANT POND,44.37,-70.64
4220,ME,BUCKFIELD,44.28,-70.36
4416,ME,BUCKSPORT,44.6,-68.79
4417,ME,BURLINGTON,45.2,-68.42
4922,ME,BURNHAM,44.69,-69.42
4619,ME,CALAIS,45.13,-67.2
4923,ME,CAMBRIDGE,45.02,-69.47
4843,ME,CAMDEN,44.2,-69.06
4847,ME,HOPE,44.26,-69.15
4924,ME,CANAAN,44.76,-69.56
4221,ME,CANTON,44.44,-70.31
3902,ME,CAPE NEDDICK,43.17,-70.61
4925,ME,CARATUNK,45.23,-69.99
4418,ME,GREENBUSH,45.08,-68.59
4736,ME,CARIBOU,46.86,-67.99
4419,ME,CARMEL,44.79,-69.05
4015,ME,CASCO,44,-70.52
4421,ME,CASTINE,44.38,-68.8
4541,ME,CHAMBERLAIN,43.88,-69.49
4422,ME,CHARLESTON,45.08,-69.04
4017,ME,CHEBEAGUE ISLAND,43.73,-70.11
4622,ME,CHERRYFIELD,44.6,-67.92
4927,ME,CLINTON,44.63,-69.5
4623,ME,COLUMBIA FALLS,44.65,-67.72
4624,ME,COREA,44.41,-67.99
4928,ME,CORINNA,44.92,-69.26
4020,ME,CORNISH,43.8,-70.8
4021,ME,CUMBERLAND CENTER,43.8,-70.25
4563,ME,CUSHING,44.01,-69.24
4626,ME,CUTLER,44.69,-67.21
